Unnamed: 0,GLOBALEVENTID,SQLDATE,MonthYear,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,domain,Actor1Type1Code_filled,Actor2Type1Code_filled
13359,1235178561,20250330,202503,MILITARY BASE,,MIL,,,,1,190,190,19,4,-10.0,10,1,10,-6.09318996415771,Benin,BN,BN,9.5,2.25,https://news.bg/int-politics/niger-izteglya-voyskite-si-ot-ezeroto-chad.html,news.bg,MIL,UNKNOWN
13360,1235188448,20250330,202503,NIGER,NER,,,,,1,11,11,1,1,-0.1,10,1,10,-5.51724137931034,Benin,BN,BN,9.5,2.25,https://www.republicoftogo.com/toutes-les-rubriques/region-afrique/le-niger-se-retire-de-la-force-multinationale-du-lac-tchad,republicoftogo.com,STATE,UNKNOWN
13361,1235134819,20250330,202503,BENIN,BEN,,,,,0,180,180,18,4,-9.0,2,1,2,-6.58333333333334,Benin,BN,BN,9.5,2.25,https://leadership.ng/slain-16-travellers-jni-demands-justice-cautions-against-reprisal/,leadership.ng,STATE,UNKNOWN
13362,1235134878,20250330,202503,POLICE,,COP,,,,0,154,154,15,4,-7.2,2,1,2,-6.58333333333334,Benin,BN,BN,9.5,2.25,https://leadership.ng/slain-16-travellers-jni-demands-justice-cautions-against-reprisal/,leadership.ng,COP,UNKNOWN
13364,1235220940,20250331,202503,BENIN,BEN,ELI,,,,1,43,43,4,1,2.8,10,1,10,1.40845070422535,Benin,BN,BN,9.5,2.25,https://levenementprecis.com/?p=92281,levenementprecis.com,ELI,UNKNOWN
13369,1235201855,20250330,202503,BENIN,BEN,,,,,1,20,20,2,1,3.0,10,1,10,-0.44444444444444,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/03/presidentielle-de-2016-au-benin-azannai-revele-une-proposition-de-talon/,lanouvelletribune.info,STATE,UNKNOWN
13374,1235177068,20250330,202503,NIGER,NER,,BURKINA FASO,BFA,,1,190,190,19,4,-10.0,10,1,10,-1.2216404886562,Benin,BN,BN,9.5,2.25,https://www.afrik.com/l-alliance-des-etats-du-sahel-intensifie-ses-operations-militaires-au-mali,afrik.com,STATE,UNKNOWN
13375,1235179744,20250330,202503,GOVERNMENT,,GOV,TELEVISION,,MED,1,10,10,1,1,0.0,10,1,10,-6.21468926553672,Benin,BN,BN,9.5,2.25,https://www.zonebourse.com/actualite-bourse/Le-Niger-se-retire-de-la-force-militaire-du-lac-Tchad-49477775/,zonebourse.com,GOV,MED
13376,1235134728,20250329,202503,PUBLIC RELATIONS OFFICER,,GOV,BENIN,BEN,,0,173,173,17,4,-5.0,4,1,4,-6.58333333333334,Benin,BN,BN,9.5,2.25,https://leadership.ng/slain-16-travellers-jni-demands-justice-cautions-against-reprisal/,leadership.ng,GOV,STATE
13386,1235220898,20250331,202503,,,,BENIN,BEN,ELI,1,42,42,4,1,1.9,10,1,10,1.40845070422535,France,FR,FR,46.0,2.0,https://levenementprecis.com/?p=92281,levenementprecis.com,UNKNOWN,ELI
13388,1235134729,20250329,202503,PUBLIC RELATIONS OFFICER,,GOV,BENIN,BEN,,0,173,173,17,4,-5.0,2,1,2,-6.58333333333334,Benin,BN,BN,9.5,2.25,https://leadership.ng/slain-16-travellers-jni-demands-justice-cautions-against-reprisal/,leadership.ng,GOV,STATE
13389,1250982889,20250709,202507,BENIN,BEN,,,,,1,10,10,1,1,0.0,8,1,8,2.95202952029521,China,CH,CH,35.0,105.0,http://french.peopledaily.com.cn/Afrique/n3/2025/0709/c96852-20337748.html,french.peopledaily.com.cn,STATE,UNKNOWN
13390,1250982908,20250709,202507,CHINESE,CHN,,,,,1,51,51,5,1,3.4,2,1,2,2.95202952029521,"Natitingou, Atakora, Benin",BN,BN08,10.3042,1.37962,http://french.peopledaily.com.cn/Afrique/n3/2025/0709/c96852-20337748.html,french.peopledaily.com.cn,STATE,UNKNOWN
13395,1251048023,20250709,202507,BENIN,BEN,,,,,0,10,10,1,1,0.0,20,1,20,6.59509202453987,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3152/le-mois-mode-2025-devoile-edition-racines-futur-nouvel-ambassadeur-olouwa-g/,gouv.bj,STATE,UNKNOWN
13397,1251031616,20250709,202507,BENIN,BEN,,,,,1,42,42,4,1,1.9,10,1,10,-6.14754098360656,Benin,BN,BN,9.5,2.25,https://www.ouestaf.com/togo-enquete-judiciaire-sur-les-cinq-corps-retrouves-apres-les-violences/,ouestaf.com,STATE,UNKNOWN
13398,1251035695,20250709,202507,BENIN,BEN,,,,,1,61,61,6,2,6.4,10,1,10,0.88105726872246,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/07/levee-de-linterdiction-dexportation-des-produits-vivriers-au-benin-quid-du-soja-et-de-la-noix-de-cajou/,lanouvelletribune.info,STATE,UNKNOWN
13399,1250938863,20250708,202507,GOVERNMENT,,GOV,,,,0,120,120,12,3,-4.0,10,1,10,-7.21649484536082,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/gov-reacts-as-12-year-old-drowns-on-way-to-exam-centre/,promptnewsonline.com,GOV,UNKNOWN
13400,1250992357,20250709,202507,EPISCOPAL,,,,,,1,20,20,2,1,3.0,5,1,5,-6.96969696969697,Niger,NG,NG,16.0,8.0,https://www.cajnewsafrica.com/2025/07/09/political-crises-in-west-africa-escalate/,cajnewsafrica.com,UNKNOWN,UNKNOWN
13406,1251031466,20250709,202507,,,,BENIN,BEN,,1,43,43,4,1,2.8,10,1,10,-6.14754098360656,Benin,BN,BN,9.5,2.25,https://www.ouestaf.com/togo-enquete-judiciaire-sur-les-cinq-corps-retrouves-apres-les-violences/,ouestaf.com,UNKNOWN,STATE
13424,1251039464,20250709,202507,BENIN,BEN,,MOROCCO,MAR,,1,42,42,4,1,1.9,10,1,10,2.25988700564972,Benin,BN,BN,9.5,2.25,https://www.mundodeportivo.com/futbol/athletic-bilbao/20250709/1002497094/athletic-arranca-nico-williams-unai-simon-vivian-maroan.html,mundodeportivo.com,STATE,UNKNOWN
13425,1250938546,20250708,202507,BENIN,BEN,,SCHOOL,,EDU,1,42,42,4,1,1.9,4,1,4,-7.21649484536082,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/gov-reacts-as-12-year-old-drowns-on-way-to-exam-centre/,promptnewsonline.com,STATE,EDU
13426,1250938749,20250708,202507,SCHOOL,,EDU,BENIN,BEN,,1,43,43,4,1,2.8,4,1,4,-7.21649484536082,Benin,BN,BN,9.5,2.25,https://promptnewsonline.com/gov-reacts-as-12-year-old-drowns-on-way-to-exam-centre/,promptnewsonline.com,EDU,STATE
13444,1251040104,20250709,202507,MOROCCO,MAR,,BENIN,BEN,,1,43,43,4,1,2.8,8,1,8,2.25988700564972,Portugal,PO,PO,39.5,-8.0,https://www.mundodeportivo.com/futbol/athletic-bilbao/20250709/1002497094/athletic-arranca-nico-williams-unai-simon-vivian-maroan.html,mundodeportivo.com,UNKNOWN,STATE
13445,1251044882,20250709,202507,SUDAN,SDN,,BENIN,BEN,,0,20,20,2,1,3.0,6,1,6,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,STATE
13446,1251044885,20250709,202507,SUDAN,SDN,,BENIN,BEN,,0,124,124,12,3,-4.0,6,1,6,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,STATE
13447,1251044889,20250709,202507,SUDAN,SDN,,GUINEA,GIN,,0,20,20,2,1,3.0,2,1,2,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,UNKNOWN
13448,1251044891,20250709,202507,SUDAN,SDN,,GUINEA,GIN,,0,124,124,12,3,-4.0,2,1,2,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,UNKNOWN
13449,1250982890,20250709,202507,BENIN,BEN,,CHINA,CHN,,0,50,50,5,1,3.5,10,1,10,2.95202952029521,"Natitingou, Atakora, Benin",BN,BN08,10.3042,1.37962,http://french.peopledaily.com.cn/Afrique/n3/2025/0709/c96852-20337748.html,french.peopledaily.com.cn,STATE,UNKNOWN
13450,1250982910,20250709,202507,CHINA,CHN,,BENIN,BEN,,0,50,50,5,1,3.5,10,1,10,2.95202952029521,"Natitingou, Atakora, Benin",BN,BN08,10.3042,1.37962,http://french.peopledaily.com.cn/Afrique/n3/2025/0709/c96852-20337748.html,french.peopledaily.com.cn,UNKNOWN,STATE
13451,1250982911,20250709,202507,CHINESE,CHN,,BENIN,BEN,,1,51,51,5,1,3.4,6,1,6,2.95202952029521,"Natitingou, Atakora, Benin",BN,BN08,10.3042,1.37962,http://french.peopledaily.com.cn/Afrique/n3/2025/0709/c96852-20337748.html,french.peopledaily.com.cn,STATE,STATE
13452,1250982912,20250709,202507,CHINESE,CHN,,BENIN,BEN,,1,51,51,5,1,3.4,6,1,6,2.95202952029521,China,CH,CH,35.0,105.0,http://french.peopledaily.com.cn/Afrique/n3/2025/0709/c96852-20337748.html,french.peopledaily.com.cn,STATE,STATE
13453,1251007458,20250709,202507,FARMER,,AGR,CHINA,CHN,,1,43,43,4,1,2.8,2,1,2,3.23353293413173,Benin,BN,BN,9.5,2.25,http://en.people.cn/n3/2025/0709/c90000-20337838.html,en.people.cn,AGR,UNKNOWN
13454,1251007587,20250709,202507,CHINA,CHN,,FARMER,,AGR,1,42,42,4,1,1.9,2,1,2,3.23353293413173,Benin,BN,BN,9.5,2.25,http://en.people.cn/n3/2025/0709/c90000-20337838.html,en.people.cn,UNKNOWN,AGR
13455,1250993086,20250709,202507,ABUJA,NGA,,BENIN,BEN,UAF,1,62,62,6,2,7.4,10,1,10,-6.96969696969697,"Bawku, Upper East, Ghana",GH,GH10,11.0616,-0.241685,https://www.cajnewsafrica.com/2025/07/09/political-crises-in-west-africa-escalate/,cajnewsafrica.com,UNKNOWN,UAF
13456,1251040105,20250709,202507,MOROCCO,MAR,,BENIN,BEN,,1,43,43,4,1,2.8,2,1,2,2.25988700564972,Portugal,PO,PO,39.5,-8.0,https://www.mundodeportivo.com/futbol/athletic-bilbao/20250709/1002497094/athletic-arranca-nico-williams-unai-simon-vivian-maroan.html,mundodeportivo.com,UNKNOWN,STATE
13457,1251044883,20250709,202507,SUDAN,SDN,,BENIN,BEN,,0,20,20,2,1,3.0,2,1,2,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,STATE
13458,1251044886,20250709,202507,SUDAN,SDN,,BENIN,BEN,,0,124,124,12,3,-4.0,2,1,2,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,STATE
13493,1251044884,20250709,202507,SUDAN,SDN,,BENIN,BEN,,0,20,20,2,1,3.0,2,1,2,-0.88050314465409,Sudan,SU,SU,16.0,30.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,STATE
13494,1251044887,20250709,202507,SUDAN,SDN,,BENIN,BEN,,0,124,124,12,3,-4.0,2,1,2,-0.88050314465409,Ukraine,UP,UP,49.0,32.0,https://www.globalsecurity.org/wmd/library/news/uk/2025/uk-250708-ukfcdo01.htm,globalsecurity.org,UNKNOWN,STATE
13495,1250230644,20250704,202507,MINIST FOR FOREIGN,,GOV,,,,1,57,57,5,1,8.0,3,1,3,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,GOV,UNKNOWN
13500,1250322882,20250704,202507,NIGER,NER,,,,,1,42,42,4,1,1.9,10,1,10,5.4054054054054,Benin,BN,BN,9.5,2.25,http://www.Nigerdiaspora.net/?view=article&id=21707&catid=36,Nigerdiaspora.net,STATE,UNKNOWN
13507,1250268173,20250703,202507,PRISON,,COP,,,,1,90,90,9,2,-2.0,10,1,10,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,COP,UNKNOWN
13508,1250268174,20250703,202507,PRISON,,COP,,,,1,173,173,17,4,-5.0,10,1,10,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,COP,UNKNOWN
13509,1250268562,20250704,202507,PRISON,,COP,,,,1,160,160,16,4,-4.0,10,1,10,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,COP,UNKNOWN
13513,1250249759,20250704,202507,BENIN,BEN,,,,,1,12,12,1,1,-0.4,10,1,10,4.63576158940398,Benin,BN,BN,9.5,2.25,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,STATE,UNKNOWN
13514,1250249760,20250704,202507,BENIN,BEN,,,,,1,43,43,4,1,2.8,10,1,10,4.63576158940398,Benin,BN,BN,9.5,2.25,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,STATE,UNKNOWN
13522,1250243336,20250704,202507,NIGERIA,NGA,,,,,0,111,111,11,3,-2.0,2,1,2,-2.93706293706294,Benin,BN,BN,9.5,2.25,https://www.gistreel.com/man-reveals-police-kidnapped-him-over-cult-claim-while-returning-from-church/,gistreel.com,STATE,UNKNOWN
13524,1250200454,20250704,202507,MINIST,,GOV,,,,0,60,60,6,2,6.0,6,1,6,-2.70860637833115,Benin,BN,BN,9.5,2.25,http://lesoftonline.net/articles/ils-ne-pouvaient-qu%c3%aatre-rattrap%c3%a9s-par-la-justice,lesoftonline.net,GOV,UNKNOWN
13525,1250200469,20250704,202507,GOVERNMENT,,GOV,,,,0,1821,182,18,4,-9.0,6,1,6,-2.70860637833115,Benin,BN,BN,9.5,2.25,http://lesoftonline.net/articles/ils-ne-pouvaient-qu%c3%aatre-rattrap%c3%a9s-par-la-justice,lesoftonline.net,GOV,UNKNOWN
13529,1250230303,20250704,202507,BENIN,BEN,,,,,1,57,57,5,1,8.0,6,1,6,-0.76142131979695,Sierra Leone,SL,SL,8.5,-11.5,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,UNKNOWN
13530,1250268260,20250704,202507,,,,SPOKESMAN,,MED,0,14,14,1,1,0.0,6,1,6,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,UNKNOWN,MED
13532,1250249570,20250704,202507,,,,BENIN,BEN,,1,42,42,4,1,1.9,10,1,10,4.63576158940398,Benin,BN,BN,9.5,2.25,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,UNKNOWN,STATE
13536,1250230165,20250704,202507,,,,BENIN,BEN,,1,57,57,5,1,8.0,6,1,6,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,UNKNOWN,STATE
13539,1250231057,20250704,202507,NIGERIA,NGA,,BENIN,BEN,,0,30,30,3,1,4.0,6,1,6,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,STATE
13540,1250231070,20250704,202507,NIGERIA,NGA,GOV,BENIN,BEN,,1,57,57,5,1,8.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,GOV,STATE
13541,1250231071,20250704,202507,NIGERIA,NGA,GOV,BENIN,BEN,GOV,1,57,57,5,1,8.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,GOV,GOV
13542,1250231072,20250704,202507,NIGERIA,NGA,GOV,MINIST OF FOREIGN AFFAIRS,,GOV,1,57,57,5,1,8.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,GOV,GOV
13545,1250308607,20250704,202507,NIGERIA,NGA,,BENIN,BEN,,0,30,30,3,1,4.0,4,1,4,0.63897763578275,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/waes-from-208b-trade-to-economic-rebirth-in-west-africa-by-omoniyi-joshua/,theeagleonline.com.ng,STATE,STATE
13546,1250308611,20250704,202507,NIGERIA,NGA,,BENIN,BEN,,0,51,51,5,1,3.4,6,1,6,0.63897763578275,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/waes-from-208b-trade-to-economic-rebirth-in-west-africa-by-omoniyi-joshua/,theeagleonline.com.ng,STATE,STATE
13558,1250308088,20250704,202507,ABIDJAN,CIV,,LAGOS,NGA,,0,43,43,4,1,2.8,1,1,1,0.63897763578275,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/waes-from-208b-trade-to-economic-rebirth-in-west-africa-by-omoniyi-joshua/,theeagleonline.com.ng,UNKNOWN,UNKNOWN
13560,1250308615,20250704,202507,LAGOS,NGA,,ABIDJAN,CIV,,0,42,42,4,1,1.9,1,1,1,0.63897763578275,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/waes-from-208b-trade-to-economic-rebirth-in-west-africa-by-omoniyi-joshua/,theeagleonline.com.ng,UNKNOWN,UNKNOWN
13563,1250268435,20250704,202507,BENIN,BEN,,HIGH COURT,,JUD,1,90,90,9,2,-2.0,5,1,5,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,STATE,JUD
13564,1250268436,20250704,202507,BENIN,BEN,,SPOKESMAN,,MED,0,14,14,1,1,0.0,4,1,4,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,STATE,MED
13565,1250269283,20250704,202507,NIGERIA,NGA,COP,PRISONER,,OPP,1,42,42,4,1,1.9,10,1,10,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,COP,OPP
13566,1250269305,20250704,202507,PRISONER,,OPP,NIGERIA,NGA,COP,1,43,43,4,1,2.8,10,1,10,-5.71428571428571,Benin,BN,BN,9.5,2.25,https://quicknews-africa.net/prison-officials-in-soup-as-2-inmates-escape-while-at-work-in-benin/,quicknews-africa.net,OPP,COP
13567,1250275019,20250704,202507,MINIST,,GOV,ACTOR,,ELI,1,51,51,5,1,3.4,10,1,10,6.01503759398496,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/06/bac-2025-au-benin-hausse-des-effectifs-et-forte-progression-des-filles/,lanouvelletribune.info,GOV,ELI
13568,1250250232,20250704,202507,MINIST,,GOV,AFRICA,AFR,,1,20,20,2,1,3.0,5,1,5,4.63576158940398,Benin,BN,BN,9.5,2.25,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,GOV,STATE
13569,1250250234,20250704,202507,MINIST,,GOV,BENIN,BEN,,1,10,10,1,1,0.0,10,1,10,4.63576158940398,Benin,BN,BN,9.5,2.25,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,GOV,STATE
13585,1250230305,20250704,202507,BENIN,BEN,,NIGERIA,NGA,,0,30,30,3,1,4.0,4,1,4,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,STATE
13586,1250231058,20250704,202507,NIGERIA,NGA,,BENIN,BEN,,0,30,30,3,1,4.0,4,1,4,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,STATE
13587,1250231134,20250704,202507,QATAR,QAT,,BENIN,BEN,,0,100,100,10,3,-5.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,UNKNOWN,STATE
13588,1250250233,20250704,202507,MINIST,,GOV,AFRICA,AFR,,1,40,40,4,1,1.0,10,1,10,4.63576158940398,Germany,GM,GM,51.5,10.5,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,GOV,STATE
13589,1250317876,20250704,202507,NIGER,NER,,BENIN,BEN,,0,61,61,6,2,6.4,3,1,3,0.17699115044248,Niger,NG,NG,16.0,8.0,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13590,1250231135,20250704,202507,QATAR,QAT,,BENIN,BEN,,0,100,100,10,3,-5.0,8,1,8,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,UNKNOWN,STATE
13591,1250317973,20250704,202507,TOGO,TGO,,BENIN,BEN,,0,61,61,6,2,6.4,6,1,6,0.17699115044248,Niger,NG,NG,16.0,8.0,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13593,1250213836,20250704,202507,AFRICA,AFR,,BENIN,BEN,,1,20,20,2,1,3.0,10,1,10,2.76381909547738,"Pahou, Benin (general), Benin",BN,BN00,6.38774,2.21423,https://www.africanews.com/2025/07/04/cyber-africa-forum-highlights-benins-bold-digital-resilience-business-africa/,africanews.com,STATE,STATE
13594,1250213922,20250704,202507,BENIN,BEN,,TRADER,,BUS,0,10,10,1,1,0.0,8,1,8,2.76381909547738,"Pahou, Benin (general), Benin",BN,BN00,6.38774,2.21423,https://www.africanews.com/2025/07/04/cyber-africa-forum-highlights-benins-bold-digital-resilience-business-africa/,africanews.com,STATE,BUS
13595,1250317874,20250704,202507,NIGER,NER,,BENIN,BEN,,0,61,61,6,2,6.4,4,1,4,0.17699115044248,"Nile River, Egypt (general), Egypt",EG,EG00,30.1667,31.1,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13596,1250317875,20250704,202507,NIGER,NER,,BENIN,BEN,,0,61,61,6,2,6.4,1,1,1,0.17699115044248,Sudan,SU,SU,16.0,30.0,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13597,1250272101,20250704,202507,BENIN CITY,NGA,,FRENCH,FRA,,0,51,51,5,1,3.4,1,1,1,6.61157024793388,France,FR,FR,46.0,2.0,https://www.bellanaija.com/2025/07/mowaa-in-benin-city/,bellanaija.com,UNKNOWN,UNKNOWN
13598,1250249728,20250704,202507,AFRICA,AFR,,MINIST,,GOV,1,40,40,4,1,1.0,10,1,10,4.63576158940398,Germany,GM,GM,51.5,10.5,https://techcabal.com/2025/07/04/benin-digital-future/,techcabal.com,STATE,GOV
13599,1250317971,20250704,202507,TOGO,TGO,,BENIN,BEN,,0,61,61,6,2,6.4,2,1,2,0.17699115044248,Niger,NG,NG,16.0,8.0,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13600,1250317877,20250704,202507,NIGER,NER,,BENIN,BEN,,0,61,61,6,2,6.4,2,1,2,0.17699115044248,Niger,NG,NG,16.0,8.0,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13601,1250317972,20250704,202507,TOGO,TGO,,BENIN,BEN,,0,61,61,6,2,6.4,2,1,2,0.17699115044248,Niger,NG,NG,16.0,8.0,https://quicknews-africa.net/we-did-not-export-power-worth-81-48bn-fg/,quicknews-africa.net,STATE,STATE
13604,1250308610,20250704,202507,NIGERIA,NGA,,BENIN,BEN,,0,51,51,5,1,3.4,2,1,2,0.63897763578275,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/waes-from-208b-trade-to-economic-rebirth-in-west-africa-by-omoniyi-joshua/,theeagleonline.com.ng,STATE,STATE
13605,1250308022,20250704,202507,BENIN,BEN,,NIGERIA,NGA,,0,30,30,3,1,4.0,4,1,4,0.63897763578275,Benin,BN,BN,9.5,2.25,https://theeagleonline.com.ng/waes-from-208b-trade-to-economic-rebirth-in-west-africa-by-omoniyi-joshua/,theeagleonline.com.ng,STATE,STATE
13607,1250230203,20250704,202507,,,,MINIST FOR FOREIGN,,GOV,1,57,57,5,1,8.0,3,1,3,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,UNKNOWN,GOV
13609,1250230304,20250704,202507,BENIN,BEN,,NIGERIA,NGA,,0,30,30,3,1,4.0,6,1,6,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,STATE
13610,1250230307,20250704,202507,BENIN,BEN,,NIGERIA,NGA,,1,57,57,5,1,8.0,4,1,4,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,STATE
13611,1250230308,20250704,202507,BENIN,BEN,,NIGERIA,NGA,GOV,1,57,57,5,1,8.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,GOV
13612,1250230309,20250704,202507,BENIN,BEN,GOV,NIGERIA,NGA,GOV,1,57,57,5,1,8.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,GOV,GOV
13613,1250230692,20250704,202507,MINIST OF FOREIGN AFFAIRS,,GOV,NIGERIA,NGA,GOV,1,57,57,5,1,8.0,2,1,2,-0.76142131979695,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202506230145.html,allafrica.com,GOV,GOV
13617,1250231060,20250704,202507,NIGERIA,NGA,,BENIN,BEN,,1,57,57,5,1,8.0,4,1,4,-0.76142131979695,Sierra Leone,SL,SL,8.5,-11.5,https://allafrica.com/stories/202506230145.html,allafrica.com,STATE,STATE
13618,1234146073,20250325,202503,ATTORNEY,,JUD,,,,1,20,20,2,1,3.0,10,1,10,-6.6006600660066,"Abomey, Zou, Benin",BN,BN18,7.18286,1.99119,https://lanouvelletribune.info/2025/03/benin-a-parakou-un-tradipraticien-vile-une-mineur-la-criet-soccupe-de-lui/,lanouvelletribune.info,JUD,UNKNOWN
13619,1234107239,20250325,202503,BENIN,BEN,,,,,0,73,73,7,2,7.4,1,1,1,0.0,"Pobe, Benin (general), Benin",BN,BN00,6.98007,2.6649,https://www.premiumtimesng.com/health/health-investigations/783327-beyond-borders-how-oguns-healthcare-crisis-pushes-nigerians-to-neighbouring-country.html,premiumtimesng.com,STATE,UNKNOWN
13620,1234107240,20250325,202503,BENIN,BEN,,,,,0,73,73,7,2,7.4,3,1,3,0.0,"Porto-Novo, Qué, Benin",BN,BN16,6.48333,2.61667,https://www.premiumtimesng.com/health/health-investigations/783327-beyond-borders-how-oguns-healthcare-crisis-pushes-nigerians-to-neighbouring-country.html,premiumtimesng.com,STATE,UNKNOWN
